46,'თბილისი','საბურთალო','ვაჟა-ფშაველა 20','09:00-18:00','15','41.72660179','44.75713612',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
47,'თბილისი','საბურთალო','ვაჟა-ფშაველა 26','09:00-18:00','15','41.72634455','44.75442708',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
48,'თბილისი','საბურთალო','ვაჟა-ფშაველა 30ა','09:00-18:00','15','41.7260623','44.75145997',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
49,'თბილისი','საბურთალო','ვაჟა-ფშაველა 36','09:00-18:00','15','41.72583208','44.74914045',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
50,'თბილისი','საბურთალო','ვაჟა-ფშაველა 39','09:00-18:00','15','41.72568895','44.74721425',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
51,'თბილისი','საბურთალო','ვაჟა-ფშაველა44','09:00-18:00','15','41.72556684','44.74660539',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
52,'თბილისი','საბურთალო','ვაჟა-ფშაველა 45 (დელისის მეტრო)','09:00-18:00','15','41.72536866','44.74413641',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
53,'თბილისი','საბურთალო','ვაჟა-ფშაველა 47 (ბიბლუსთან)','09:00-18:00','15','41.72521251','44.74231289',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
54,'თბილისი','საბურთალო','მარი ჯანის 1','09:00-18:00','15','41.72427464','44.72948925',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
55,'თბილისი','საბურთალო','ვაჟა-ფშაველა 78','09:00-18:00','15','41.72384824','44.72667389',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
56,'თბილისი','საბურთალო','კოსტავას 63-65','09:00-18:00','15','41.71401917','44.78120224',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
57,'თბილისი','საბურთალო','კოსტავას 67 69','09:00-18:00','15','41.71507132','44.77955075',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
58,'თბილისი','საბურთალო','კოსტავას1 (ზოოპარკი)','09:00-18:00','15','41.71343453','44.78098095',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
59,'თბილისი','საბურთალო','პეკინის 1 3','09:00-18:00','15','41.71845889','44.77775903',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
60,'თბილისი','საბურთალო','პეკინის 5','09:00-18:00','15','41.72004051','44.77627041',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
61,'თბილისი','საბურთალო','პეკინის7 7 ა','09:00-18:00','15','41.72050798','44.77573724',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
62,'თბილისი','საბურთალო','პეკინის 13 15','09:00-18:00','15','41.72201948','44.77409937',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
63,'თბილისი','საბურთალო','პეკინის 9 11','09:00-18:00','15','41.72142589','44.77471263',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
64,'თბილისი','საბურთალო','პეკინის 17','09:00-18:00','15','41.72293436','44.77311538',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
65,'თბილისი','საბურთალო','პეკინის 19 21','09:00-18:00','15','41.72351392','44.77255287',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
66,'თბილისი','საბურთალო','პეკინის 23 25','09:00-18:00','15','41.72453488','44.77145316',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
67,'თბილისი','საბურთალო','პ ქავთარაძის 9','09:00-18:00','15','41.72118265','44.72861619',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
68,'თბილისი','საბურთალო','პეკინის 29 31','09:00-18:00','15','41.72642062','44.76954075',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
69,'თბილისი','საბურთალო','ქავთარაძის 16 (ლეჩკომბინატთან)','09:00-18:00','15','41.72145392','44.73153653',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
70,'თბილისი','საბურთალო','მარი ჯანის ქ 4','09:00-18:00','15','41.72308751','44.72984062',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
71,'თბილისი','საბურთალო','პეკინის2','09:00-18:00','15','41.7173938','44.77851542',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
72,'თბილისი','საბურთალო','ყაზბეგის 44','09:00-18:00','15','41.72357598','44.73971458',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
73,'თბილისი','საბურთალო','პეკინის 4 8','09:00-18:00','15','41.71990237','44.77616044',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
74,'თბილისი','საბურთალო','ყაზბეგის 49','09:00-18:00','15','41.72386725','44.74185423',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
75,'თბილისი','საბურთალო','პეკინის8 10','09:00-18:00','15','41.72047895','44.77547111',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
76,'თბილისი','საბურთალო','ყაზბეგის 30','09:00-18:00','15','41.72392931','44.74325971',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
77,'თბილისი','საბურთალო','პეკინის 14','09:00-18:00','15','41.72198845','44.77392884',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
78,'თბილისი','საბურთალო','ყაზბეგის 24 (სმაილთან)','09:00-18:00','15','41.72419056','44.74609614',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
79,'თბილისი','საბურთალო','პეკინის18 20','09:00-18:00','15','41.7230775','44.7727594',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
80,'თბილისი','საბურათალო','პეკინის22 24','09:00-18:00','15','41.72386225','44.77188231',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
81,'თბილისი','საბურთალო','კოსტავას 77','09:00-18:00','15','41.72195641','44.77753105',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
82,'თბილისი','საბურთალო','კოსტავა (მაკდონალდსი)','09:00-18:00','15','41.7187512','44.77864475',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
83,'თბილისი','საბურთალო','შარტავას 7','09:00-18:00','15','41.72564792','44.77500709',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
84,'თბილისი','საბურთალო','შარტავას7 9','09:00-18:00','15','41.72605229','44.77457257',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
85,'თბილისი','საბურთალო','შარტავას35 37','09:00-18:00','15','41.72849247','44.77210762',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
86,'თბილისი','საბურთალო','კანდელაკის2','09:00-18:00','15','41.7310987','44.76898285',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
87,'თბილისი','საბურთალო','ჟვანიას მოედანთან','09:00-18:00','15','41.731467','44.76760151',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
