'თბილისი','ვაკე','ზ. ფალიაშვილის 72','09:00-18:00','15','41.7092072','44.76092101',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','თ.აბულაძის 34 თან','09:00-18:00','15','41.71178517','44.75986019',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','თ.აბულაძის 36 (თურქეთის საელჩოსთან ახლოს)','09:00-18:00','15','41.71161198','44.76092436',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ი.აბაშიძის 42 (საკონდიტრო ლეგატოს წინ)','09:00-18:00','15','41.70784909','44.76351575',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','აბაშიძის 32','09:00-18:00','15','41.70768239','44.76621502',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ზ.ფალიაშვილი 52','09:00-18:00','15','41.70877218','44.76541207',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 29 31','09:00-18:00','15','41.71005769','44.76550327',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 42','09:00-18:00','15','41.70984144','44.76726087',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 34 (გუდვილი ვაკე)','09:00-18:00','15','41.70921671','44.76979556',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 21','09:00-18:00','15','41.70954309','44.76920509',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 13(ბანკ რესპუბლიკასთან)','09:00-18:00','15','41.7091281','44.77187783',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ი.აბაშიძის 9','09:00-18:00','15','41.70723935','44.77256984',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','შალვა რადიანის 4','09:00-18:00','15','41.70684488','44.76989434',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 4-6','09:00-18:00','15','41.70927678','44.77844568',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 16','09:00-18:00','15','41.7092107','44.77535636',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ბარნოვის 42','09:00-18:00','15','41.70403241','44.78372485',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ზანდუკელი 32','09:00-18:00','15','41.70415957','44.78494928',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','კეკელიძის 5-6','09:00-18:00','15','41.70782906','44.77843495',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ზანდუკელის ქ 13','09:00-18:00','15','41.70425369','44.78682817',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','მრგვალი ბაღი','09:00-18:00','15','41.7076073','44.77508776',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ბარნოვის 84','09:00-18:00','15','41.70718028','44.77664592',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ჭავჭავაძის 10','09:00-18:00','15','41.70942796','44.77746055',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა','09:00-18:00','15','41.72752161','44.76702773',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 3','09:00-18:00','15','41.72753012','44.76644904',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 7','09:00-18:00','15','41.72746556','44.76559983',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 11-13','09:00-18:00','15','41.72735546','44.76439447',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 8','09:00-18:00','15','41.72734195','44.76479412',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 17','09:00-18:00','15','41.72723135','44.76301686',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 25','09:00-18:00','15','41.72696411','44.76032153',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 27','09:00-18:00','15','41.72687703','44.75940124',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 27 -29','09:00-18:00','15','41.72675292','44.75817891',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 20','09:00-18:00','15','41.72660179','44.75713612',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 26','09:00-18:00','15','41.72634455','44.75442708',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 30ა','09:00-18:00','15','41.7260623','44.75145997',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 36','09:00-18:00','15','41.72583208','44.74914045',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 39','09:00-18:00','15','41.72568895','44.74721425',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა44','09:00-18:00','15','41.72556684','44.74660539',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 45 (დელისის მეტრო)','09:00-18:00','15','41.72536866','44.74413641',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 47 (ბიბლუსთან)','09:00-18:00','15','41.72521251','44.74231289',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','მარი ჯანის 1','09:00-18:00','15','41.72427464','44.72948925',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა-ფშაველა 78','09:00-18:00','15','41.72384824','44.72667389',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კოსტავას 63-65','09:00-18:00','15','41.71401917','44.78120224',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კოსტავას 67 69','09:00-18:00','15','41.71507132','44.77955075',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კოსტავას1 (ზოოპარკი)','09:00-18:00','15','41.71343453','44.78098095',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 1 3','09:00-18:00','15','41.71845889','44.77775903',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 5','09:00-18:00','15','41.72004051','44.77627041',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის7 7 ა','09:00-18:00','15','41.72050798','44.77573724',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 13 15','09:00-18:00','15','41.72201948','44.77409937',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 9 11','09:00-18:00','15','41.72142589','44.77471263',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 17','09:00-18:00','15','41.72293436','44.77311538',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 19 21','09:00-18:00','15','41.72351392','44.77255287',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 23 25','09:00-18:00','15','41.72453488','44.77145316',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პ ქავთარაძის 9','09:00-18:00','15','41.72118265','44.72861619',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 29 31','09:00-18:00','15','41.72642062','44.76954075',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ქავთარაძის 16 (ლეჩკომბინატთან)','09:00-18:00','15','41.72145392','44.73153653',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','მარი ჯანის ქ 4','09:00-18:00','15','41.72308751','44.72984062',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის2','09:00-18:00','15','41.7173938','44.77851542',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის 44','09:00-18:00','15','41.72357598','44.73971458',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 4 8','09:00-18:00','15','41.71990237','44.77616044',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის 49','09:00-18:00','15','41.72386725','44.74185423',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის8 10','09:00-18:00','15','41.72047895','44.77547111',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის 30','09:00-18:00','15','41.72392931','44.74325971',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 14','09:00-18:00','15','41.72198845','44.77392884',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის 24 (სმაილთან)','09:00-18:00','15','41.72419056','44.74609614',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის18 20','09:00-18:00','15','41.7230775','44.7727594',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურათალო','პეკინის22 24','09:00-18:00','15','41.72386225','44.77188231',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კოსტავას 77','09:00-18:00','15','41.72195641','44.77753105',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კოსტავა (მაკდონალდსი)','09:00-18:00','15','41.7187512','44.77864475',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას 7','09:00-18:00','15','41.72564792','44.77500709',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას7 9','09:00-18:00','15','41.72605229','44.77457257',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას35 37','09:00-18:00','15','41.72849247','44.77210762',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კანდელაკის2','09:00-18:00','15','41.7310987','44.76898285',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ჟვანიას მოედანთან','09:00-18:00','15','41.731467','44.76760151',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის41','09:00-18:00','15','41.73010586','44.76793678',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას14','09:00-18:00','15','41.72538167','44.77500709',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას16 18','09:00-18:00','15','41.72653472','44.77384033',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას22 26','09:00-18:00','15','41.72869464','44.77165164',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას 34 36','09:00-18:00','15','41.72973354','44.77056535',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','შარტავას40 42','09:00-18:00','15','41.73056825','44.76972045',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კოსტავას 70','09:00-18:00','15','41.72055703','44.77770003',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','კოსტავას 70 (დანიურის უკან)','09:00-18:00','15','41.72023471','44.77727087',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','მარიჯანის ქ','09:00-18:00','15','41.72252296','44.72990843',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის 16 20','09:00-18:00','15','41.7251995','44.75681098',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის19 39','09:00-18:00','15','41.72513143','44.75434871',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის14ა','09:00-18:00','15','41.72570797','44.76160677',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის12','09:00-18:00','15','41.7258441','44.76340385',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის15','09:00-18:00','15','41.72604428','44.76368012',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის4','09:00-18:00','15','41.72620643','44.76659032',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის 7 9ა','09:00-18:00','15','41.72630251','44.76616384',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის1 5','09:00-18:00','15','41.72645866','44.76770343',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','გამრეკელი','09:00-18:00','15','41.72360995','44.76905527',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ბახტრიონის9','09:00-18:00','15','41.72117765','44.772231',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ბახტრიონის 14 18','09:00-18:00','15','41.72070118','44.76966145',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ბახტრიონის13 39','09:00-18:00','15','41.72017665','44.76406636',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ბახტრიონის 2 8','09:00-18:00','15','41.72120167','44.77382423',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ცინცაძე57 103','09:00-18:00','15','41.72157204','44.75390615',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის126 128','09:00-18:00','15','41.74419629','44.77832498',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის117 119','09:00-18:00','15','41.7458453','44.77809431',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის73 103','09:00-18:00','15','41.73605664','44.78266479',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის118 124','09:00-18:00','15','41.74144847','44.77950783',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის116','09:00-18:00','15','41.73867057','44.78087308',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის106 110','09:00-18:00','15','41.73528205','44.78291156',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის60','09:00-18:00','15','41.73222963','44.7848347',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','წერეთლის67 71','09:00-18:00','15','41.73426926','44.78383692',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','დინამოსთან','09:00-18:00','15','41.72364203','44.79098501',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','ცაბაძეზე','09:00-18:00','15','41.72289933','44.79318978',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','ცაბაძე','09:00-18:00','15','41.72305748','44.79413392',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','თამარ მეფის 24 16','09:00-18:00','15','41.72030478','44.79590418',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','თამარ მეფის 13 7','09:00-18:00','15','41.71896342','44.79301007',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','ცაბაძის3 9','09:00-18:00','15','41.72176423','44.79045929',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 12 10','09:00-18:00','15','41.70349974','44.80310323',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 33 37','09:00-18:00','15','41.70427671','44.80227979',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 26 42','09:00-18:00','15','41.70495957','44.80087968',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი50 64','09:00-18:00','15','41.70609096','44.79981216',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 61 57','09:00-18:00','15','41.70646542','44.79979338',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 69 81','09:00-18:00','15','41.70826758','44.79843887',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 96 110','09:00-18:00','15','41.71021788','44.79677053',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 103 115','09:00-18:00','15','41.71217211','44.79545625',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 142 148','09:00-18:00','15','41.71514139','44.79307713',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','მ მარჯანიშვილი','09:00-18:00','15','41.70976936','44.79753496',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ჩუღურეთი','მარჯანიშვილის 25 29','09:00-18:00','15','41.70992353','44.79836645',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა ფშაველალ 22','09:00-18:00','15','41.72648468','44.75638719',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ვაჟა ფშაველალ 10 12','09:00-18:00','15','41.72709123','44.76271452',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','მელიქიშვილის 12','09:00-18:00','15','41.70784708','44.78320928',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','მელიქიშვილის 10','09:00-18:00','15','41.70752069','44.78397103',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ფილარმონიასთან','09:00-18:00','15','41.70700007','44.78680076',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','მთაწმინდა','რუსთაველზე მაგდონალდთან','09:00-18:00','15','41.70337558','44.79026349',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','მთაწმინდა','ვეკუას 3 ჯთს','09:00-18:00','15','41.69773219','44.80361821',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','მთაწმინდა','თავისუფლებაზე ყვავილებთან','09:00-18:00','15','41.69717543','44.80336072',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','მთაწმინდა','შარდენზე კოტე აფხაზის 44','09:00-18:00','15','41.69017552','44.80843814',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ისანი','ავლაბარი მეტროს უკან','09:00-18:00','15','41.69294153','44.81523754',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ორთაჭალა','გორგასლის9 11','09:00-18:00','15','41.68862522','44.8147306',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ორთაჭალა','გორგასლის19 25','09:00-18:00','15','41.68825266','44.81688173',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ორთაჭალა','გორგასლის25 27','09:00-18:00','15','41.68805437','44.81764616',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ხეთაგუროვი','09:00-18:00','15','41.70048586','44.8084891',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ხეთაგუროვი','09:00-18:00','15','41.70156126','44.80769517',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','სამგორი','ვარკეთილი ყვავილებთან','09:00-18:00','15','41.68974689','44.87093361',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','სამგორი','ჯავახეთის ქ','09:00-18:00','15','41.68887359','44.87071367',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე ჩუღურეთი',"'ვაგზალი ,თბილისი ცენტრალი'",'09:00-18:00','15','41.72091439','44.79837776',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი',"'ვაგზალი ,გადასასვლელი ხიდთან'",'09:00-18:00','15','41.72345386','44.80015875',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','დიდუბე','თორნიკე ერისთავის ქ.საბას მიმდებარედ','09:00-18:00','15','41.74994567','44.78914233',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','თემქა','გურამიშვილის1 3','09:00-18:00','15','41.75147648','44.79009451',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','თემქა','გურამიშვილის 9 15','09:00-18:00','15','41.75562749','44.78846432',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','სანზონა','მეტრო ღრმაღელესთან','09:00-18:00','15','41.76552021','44.79004623',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','თემქა','გურამიშვილის 12 12 ა','09:00-18:00','15','41.75529234','44.78812845',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','თემქა','გურამიშვილის 28 30','09:00-18:00','15','41.76196705','44.78816601',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','თემქა','გურამიშვილის 25 29','09:00-18:00','15','41.77105963','44.7934285',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','გლდანი','მეტრო გურამიშვილთან','09:00-18:00','15','41.77451427','44.79502441',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','გლდანი','გლდანში შეშელიძეზე','09:00-18:00','15','41.79038682','44.81442751',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','გლდანი','გლდანში ხიზანიშვილზე თიშების მოპირდაპირედ','09:00-18:00','15','41.79107476','44.81548967',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','გლდანი','გლდანი მუხიანის გზაზე','09:00-18:00','15','41.79080278','44.81707485',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','გლდანი','გლდანი მუხიანის გზის მოპირდაპირედ','09:00-18:00','15','41.79108676','44.81749596',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','მეტრო პოლიტექნიკური(მორკინალთან)','09:00-18:00','15','41.72210656','44.77801653',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაკე','ფალიაშვილის 30 (ბაზალეთის ქ-ის კვეთა)','09:00-18:00','15','41.70797123','44.77237852',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','პეკინის 41','09:00-18:00','15','41.73067434','44.76787241',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','საბურთალო','ყაზბეგის 21','09:00-18:00','15','41.72556784','44.75851418',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','თამარ მეფის9','09:00-18:00','15','41.71889535','44.79279013',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','თამარ მეფის 23','09:00-18:00','15','41.72025273','44.79626628',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','თამარ მეფის 32','09:00-18:00','15','41.72085733','44.7975296',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
'თბილისი','ვაგზალი','თამარ მეფის ხიდთან','09:00-18:00','15','41.71752794','44.78862198',CURRENT_TIMESTAMP,CURRENT_TIMESTAMP
