'თბილისი','საბურთალო','ვაჟა-ფშაველა 26','09:00-18:00','15','41.72634455','44.75442708'
'თბილისი','საბურთალო','ვაჟა-ფშაველა 30ა','09:00-18:00','15','41.7260623','44.75145997'
'თბილისი','საბურთალო','ვაჟა-ფშაველა 36','09:00-18:00','15','41.72583208','44.74914045'
'თბილისი','საბურთალო','ვაჟა-ფშაველა 39','09:00-18:00','15','41.72568895','44.74721425'
'თბილისი','საბურთალო','ვაჟა-ფშაველა44','09:00-18:00','15','41.72556684','44.74660539'
'თბილისი','საბურთალო','ვაჟა-ფშაველა 45 (დელისის მეტრო)','09:00-18:00','15','41.72536866','44.74413641'
'თბილისი','საბურთალო','ვაჟა-ფშაველა 47 (ბიბლუსთან)','09:00-18:00','15','41.72521251','44.74231289'
'თბილისი','საბურთალო','მარი ჯანის 1','09:00-18:00','15','41.72427464','44.72948925'
'თბილისი','საბურთალო','ვაჟა-ფშაველა 78','09:00-18:00','15','41.72384824','44.72667389'
'თბილისი','საბურთალო','კოსტავას 63-65','09:00-18:00','15','41.71401917','44.78120224'
'თბილისი','საბურთალო','კოსტავას 67 69','09:00-18:00','15','41.71507132','44.77955075'
'თბილისი','საბურთალო','კოსტავას1 (ზოოპარკი)','09:00-18:00','15','41.71343453','44.78098095'
'თბილისი','საბურთალო','პეკინის 1 3','09:00-18:00','15','41.71845889','44.77775903'
'თბილისი','საბურთალო','პეკინის 5','09:00-18:00','15','41.72004051','44.77627041'
'თბილისი','საბურთალო','პეკინის7 7 ა','09:00-18:00','15','41.72050798','44.77573724'
'თბილისი','საბურთალო','პეკინის 13 15','09:00-18:00','15','41.72201948','44.77409937'
'თბილისი','საბურთალო','პეკინის 9 11','09:00-18:00','15','41.72142589','44.77471263'
'თბილისი','საბურთალო','პეკინის 17','09:00-18:00','15','41.72293436','44.77311538'
'თბილისი','საბურთალო','პეკინის 19 21','09:00-18:00','15','41.72351392','44.77255287'
'თბილისი','საბურთალო','პეკინის 23 25','09:00-18:00','15','41.72453488','44.77145316'
'თბილისი','საბურთალო','პ ქავთარაძის 9','09:00-18:00','15','41.72118265','44.72861619'
'თბილისი','საბურთალო','პეკინის 29 31','09:00-18:00','15','41.72642062','44.76954075'
'თბილისი','საბურთალო','ქავთარაძის 16 (ლეჩკომბინატთან)','09:00-18:00','15','41.72145392','44.73153653'
'თბილისი','საბურთალო','მარი ჯანის ქ 4','09:00-18:00','15','41.72308751','44.72984062'
'თბილისი','საბურთალო','პეკინის2','09:00-18:00','15','41.7173938','44.77851542'
'თბილისი','საბურთალო','ყაზბეგის 44','09:00-18:00','15','41.72357598','44.73971458'
'თბილისი','საბურთალო','პეკინის 4 8','09:00-18:00','15','41.71990237','44.77616044'
'თბილისი','საბურთალო','ყაზბეგის 49','09:00-18:00','15','41.72386725','44.74185423'
'თბილისი','საბურთალო','პეკინის8 10','09:00-18:00','15','41.72047895','44.77547111'
'თბილისი','საბურთალო','ყაზბეგის 30','09:00-18:00','15','41.72392931','44.74325971'
'თბილისი','საბურთალო','პეკინის 14','09:00-18:00','15','41.72198845','44.77392884'
'თბილისი','საბურთალო','ყაზბეგის 24 (სმაილთან)','09:00-18:00','15','41.72419056','44.74609614'
'თბილისი','საბურთალო','პეკინის18 20','09:00-18:00','15','41.7230775','44.7727594'
'თბილისი','საბურათალო','პეკინის22 24','09:00-18:00','15','41.72386225','44.77188231'
'თბილისი','საბურთალო','კოსტავას 77','09:00-18:00','15','41.72195641','44.77753105'
'თბილისი','საბურთალო','კოსტავა (მაკდონალდსი)','09:00-18:00','15','41.7187512','44.77864475'
'თბილისი','საბურთალო','შარტავას 7','09:00-18:00','15','41.72564792','44.77500709'
'თბილისი','საბურთალო','შარტავას7 9','09:00-18:00','15','41.72605229','44.77457257'
'თბილისი','საბურთალო','შარტავას35 37','09:00-18:00','15','41.72849247','44.77210762'
'თბილისი','საბურთალო','კანდელაკის2','09:00-18:00','15','41.7310987','44.76898285'
'თბილისი','საბურთალო','ჟვანიას მოედანთან','09:00-18:00','15','41.731467','44.76760151'
'თბილისი','საბურთალო','პეკინის41','09:00-18:00','15','41.73010586','44.76793678'
'თბილისი','საბურთალო','შარტავას14','09:00-18:00','15','41.72538167','44.77500709'
'თბილისი','საბურთალო','შარტავას16 18','09:00-18:00','15','41.72653472','44.77384033'
'თბილისი','საბურთალო','შარტავას22 26','09:00-18:00','15','41.72869464','44.77165164'
'თბილისი','საბურთალო','შარტავას 34 36','09:00-18:00','15','41.72973354','44.77056535'
'თბილისი','საბურთალო','შარტავას40 42','09:00-18:00','15','41.73056825','44.76972045'
'თბილისი','საბურთალო','კოსტავას 70','09:00-18:00','15','41.72055703','44.77770003'
'თბილისი','საბურთალო','კოსტავას 70 (დანიურის უკან)','09:00-18:00','15','41.72023471','44.77727087'
'თბილისი','საბურთალო','მარიჯანის ქ','09:00-18:00','15','41.72252296','44.72990843'
'თბილისი','საბურთალო','ყაზბეგის 16 20','09:00-18:00','15','41.7251995','44.75681098'
'თბილისი','საბურთალო','ყაზბეგის19 39','09:00-18:00','15','41.72513143','44.75434871'
'თბილისი','საბურთალო','ყაზბეგის14ა','09:00-18:00','15','41.72570797','44.76160677'
'თბილისი','საბურთალო','ყაზბეგის12','09:00-18:00','15','41.7258441','44.76340385'
'თბილისი','საბურთალო','ყაზბეგის15','09:00-18:00','15','41.72604428','44.76368012'
'თბილისი','საბურთალო','ყაზბეგის4','09:00-18:00','15','41.72620643','44.76659032'
'თბილისი','საბურთალო','ყაზბეგის 7 9ა','09:00-18:00','15','41.72630251','44.76616384'
'თბილისი','საბურთალო','ყაზბეგის1 5','09:00-18:00','15','41.72645866','44.76770343'
'თბილისი','საბურთალო','გამრეკელი','09:00-18:00','15','41.72360995','44.76905527'
'თბილისი','საბურთალო','ბახტრიონის9','09:00-18:00','15','41.72117765','44.772231'
'თბილისი','საბურთალო','ბახტრიონის 14 18','09:00-18:00','15','41.72070118','44.76966145'
'თბილისი','საბურთალო','ბახტრიონის13 39','09:00-18:00','15','41.72017665','44.76406636'
'თბილისი','საბურთალო','ბახტრიონის 2 8','09:00-18:00','15','41.72120167','44.77382423'
'თბილისი','საბურთალო','ცინცაძე57 103','09:00-18:00','15','41.72157204','44.75390615'
'თბილისი','დიდუბე','წერეთლის126 128','09:00-18:00','15','41.74419629','44.77832498'
'თბილისი','დიდუბე','წერეთლის117 119','09:00-18:00','15','41.7458453','44.77809431'
'თბილისი','დიდუბე','წერეთლის73 103','09:00-18:00','15','41.73605664','44.78266479'
'თბილისი','დიდუბე','წერეთლის118 124','09:00-18:00','15','41.74144847','44.77950783'
'თბილისი','დიდუბე','წერეთლის116','09:00-18:00','15','41.73867057','44.78087308'
'თბილისი','დიდუბე','წერეთლის106 110','09:00-18:00','15','41.73528205','44.78291156'
'თბილისი','დიდუბე','წერეთლის60','09:00-18:00','15','41.73222963','44.7848347'
'თბილისი','დიდუბე','წერეთლის67 71','09:00-18:00','15','41.73426926','44.78383692'
'თბილისი','ვაგზალი','დინამოსთან','09:00-18:00','15','41.72364203','44.79098501'
'თბილისი','ვაგზალი','ცაბაძეზე','09:00-18:00','15','41.72289933','44.79318978'
'თბილისი','ვაგზალი','ცაბაძე','09:00-18:00','15','41.72305748','44.79413392'
'თბილისი','ვაგზალი','თამარ მეფის 24 16','09:00-18:00','15','41.72030478','44.79590418'
'თბილისი','ვაგზალი','თამარ მეფის 13 7','09:00-18:00','15','41.71896342','44.79301007'
'თბილისი','ვაგზალი','ცაბაძის3 9','09:00-18:00','15','41.72176423','44.79045929'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 12 10','09:00-18:00','15','41.70349974','44.80310323'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 33 37','09:00-18:00','15','41.70427671','44.80227979'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 26 42','09:00-18:00','15','41.70495957','44.80087968'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი50 64','09:00-18:00','15','41.70609096','44.79981216'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 61 57','09:00-18:00','15','41.70646542','44.79979338'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 69 81','09:00-18:00','15','41.70826758','44.79843887'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 96 110','09:00-18:00','15','41.71021788','44.79677053'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 103 115','09:00-18:00','15','41.71217211','44.79545625'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 142 148','09:00-18:00','15','41.71514139','44.79307713'
'თბილისი','ჩუღურეთი','მ მარჯანიშვილი','09:00-18:00','15','41.70976936','44.79753496'
'თბილისი','ჩუღურეთი','მარჯანიშვილის 25 29','09:00-18:00','15','41.70992353','44.79836645'
'თბილისი','საბურთალო','ვაჟა ფშაველალ 22','09:00-18:00','15','41.72648468','44.75638719'
'თბილისი','საბურთალო','ვაჟა ფშაველალ 10 12','09:00-18:00','15','41.72709123','44.76271452'
'თბილისი','ვაკე','მელიქიშვილის 12','09:00-18:00','15','41.70784708','44.78320928'
'თბილისი','ვაკე','მელიქიშვილის 10','09:00-18:00','15','41.70752069','44.78397103'
'თბილისი','ვაკე','ფილარმონიასთან','09:00-18:00','15','41.70700007','44.78680076'
'თბილისი','მთაწმინდა','რუსთაველზე მაგდონალდთან','09:00-18:00','15','41.70337558','44.79026349'
'თბილისი','მთაწმინდა','ვეკუას 3 ჯთს','09:00-18:00','15','41.69773219','44.80361821'
'თბილისი','მთაწმინდა','თავისუფლებაზე ყვავილებთან','09:00-18:00','15','41.69717543','44.80336072'
'თბილისი','მთაწმინდა','შარდენზე კოტე აფხაზის 44','09:00-18:00','15','41.69017552','44.80843814'
'თბილისი','ისანი','ავლაბარი მეტროს უკან','09:00-18:00','15','41.69294153','44.81523754'
'თბილისი','ორთაჭალა','გორგასლის9 11','09:00-18:00','15','41.68862522','44.8147306'
'თბილისი','ორთაჭალა','გორგასლის19 25','09:00-18:00','15','41.68825266','44.81688173'
'თბილისი','ორთაჭალა','გორგასლის25 27','09:00-18:00','15','41.68805437','44.81764616'
'თბილისი','საბურთალო','ხეთაგუროვი','09:00-18:00','15','41.70048586','44.8084891'
'თბილისი','საბურთალო','ხეთაგუროვი','09:00-18:00','15','41.70156126','44.80769517'
'თბილისი','სამგორი','ვარკეთილი ყვავილებთან','09:00-18:00','15','41.68974689','44.87093361'
'თბილისი','სამგორი','ჯავახეთის ქ','09:00-18:00','15','41.68887359','44.87071367'
'თბილისი','დიდუბე ჩუღურეთი',"'ვაგზალი ,თბილისი ცენტრალი'",'09:00-18:00','15','41.72091439','44.79837776'
'თბილისი','ვაგზალი',"'ვაგზალი ,გადასასვლელი ხიდთან'",'09:00-18:00','15','41.72345386','44.80015875'
'თბილისი','დიდუბე','თორნიკე ერისთავის ქ.საბას მიმდებარედ','09:00-18:00','15','41.74994567','44.78914233'
'თბილისი','თემქა','გურამიშვილის1 3','09:00-18:00','15','41.75147648','44.79009451'
'თბილისი','თემქა','გურამიშვილის 9 15','09:00-18:00','15','41.75562749','44.78846432'
'თბილისი','სანზონა','მეტრო ღრმაღელესთან','09:00-18:00','15','41.76552021','44.79004623'
'თბილისი','თემქა','გურამიშვილის 12 12 ა','09:00-18:00','15','41.75529234','44.78812845'
'თბილისი','თემქა','გურამიშვილის 28 30','09:00-18:00','15','41.76196705','44.78816601'
'თბილისი','თემქა','გურამიშვილის 25 29','09:00-18:00','15','41.77105963','44.7934285'
'თბილისი','გლდანი','მეტრო გურამიშვილთან','09:00-18:00','15','41.77451427','44.79502441'
'თბილისი','გლდანი','გლდანში შეშელიძეზე','09:00-18:00','15','41.79038682','44.81442751'
'თბილისი','გლდანი','გლდანში ხიზანიშვილზე თიშების მოპირდაპირედ','09:00-18:00','15','41.79107476','44.81548967'
'თბილისი','გლდანი','გლდანი მუხიანის გზაზე','09:00-18:00','15','41.79080278','44.81707485'
'თბილისი','გლდანი','გლდანი მუხიანის გზის მოპირდაპირედ','09:00-18:00','15','41.79108676','44.81749596'
'თბილისი','საბურთალო','მეტრო პოლიტექნიკური(მორკინალთან)','09:00-18:00','15','41.72210656','44.77801653'
'თბილისი','ვაკე','ფალიაშვილის 30 (ბაზალეთის ქ-ის კვეთა)','09:00-18:00','15','41.70797123','44.77237852'
'თბილისი','საბურთალო','პეკინის 41','09:00-18:00','15','41.73067434','44.76787241'
'თბილისი','საბურთალო','ყაზბეგის 21','09:00-18:00','15','41.72556784','44.75851418'
'თბილისი','ვაგზალი','თამარ მეფის9','09:00-18:00','15','41.71889535','44.79279013'
'თბილისი','ვაგზალი','თამარ მეფის 23','09:00-18:00','15','41.72025273','44.79626628'
'თბილისი','ვაგზალი','თამარ მეფის 32','09:00-18:00','15','41.72085733','44.7975296'
'თბილისი','ვაგზალი','თამარ მეფის ხიდთან','09:00-18:00','15','41.71752794','44.78862198'
'თბილისი','მთაწმინდა','თავისუფლების მოედანი 3','09:00-18:00','15','41.69350032','44.80210964'
'თბილისი','ჩუღურეთი','აღმაშენებლის გამზირი 150','09:00-18:00','15','41.71741982','44.79137929'
'თბილისი','ჩუღურეთი','მარჯანიშვილის 26','09:00-18:00','15','41.71004968','44.79825379'
'თბილისი','სამგორი','ჯავახეთის ქ 3','09:00-18:00','15','41.69320791','44.87075122'
'თბილისი','სამგორი','ჯავახეთის ქ 1','09:00-18:00','15','41.68784004','44.87067344'
'თბილისი','სამგორი','ჯავახეთის ქ 4','09:00-18:00','15','41.69276327','44.87057688'
'თბილისი','სამგორი','ჯავახეთის ქ 2','09:00-18:00','15','41.69233266','44.87057419'
'თბილისი','სამგორი','ჯავახეთის 24','09:00-18:00','15','41.69296957','44.8707995'
'თბილისი','დიდუბე','წერეთლის 1','09:00-18:00','15','41.72404442','44.79092868'
'თბილისი','დიდუბე','წერეთლის 9','09:00-18:00','15','41.72520951','44.79015084'
'თბილისი','დიდუბე','წერეთლის 8 10','09:00-18:00','15','41.72566193','44.78963586'
'თბილისი','დიდუბე','წერეთლის 2','09:00-18:00','15','41.72492525','44.79010792'
'თბილისი','დიდუბე','წერეთლის 60','09:00-18:00','15','41.73263396','44.78457989'
'თბილისი','დიდუბე','წერეთლის 8','09:00-18:00','15','41.72559387','44.78956344'
'თბილისი','ვაკე','ჭავჭავაძის 33','09:00-18:00','15','41.71019585','44.76441236'
'თბილისი','ვაკე','ჭავჭავაძის 78','09:00-18:00','15','41.71181371','44.75237461'
'თბილისი','გლდანი',"'გლდანი ,მ ახმეტელთან'",'09:00-18:00','15','41.7906768','44.81731148'
'თბილისი','გლდანი','გლდანი მე-2 მ/რ ბანკ რესპუბლიკასთან','09:00-18:00','15','41.79448833','44.81731357'
'თბილისი','დიდუბე','წერეთლის 74','09:00-18:00','15','41.73271202','44.78464887'
'თბილისი','დიდუბე','წერეთლის 65','09:00-18:00','15','41.7346956','44.78344532'
'თბილისი','ვერა',"'კოსტავას 67,ტექნიკურ უნივერსიტეტთან'",'09:00-18:00','15','41.71548977','44.77903577'
'თბილისი','ვერა','კოსტავას 26','09:00-18:00','15','41.70654652','44.78682683'
'თბილისი','სოლოლაკი','ლეონიძის 10','09:00-18:00','15','41.69238774','44.79906709'
'თბილისი','საბურთალო','მიცკევიჩის დასაწყისი','09:00-18:00','15','41.72432068','44.77110179'
'თბილისი','ვერა','ლეონიძის 14','09:00-18:00','15','41.69220447','44.79831511'
'თბილისი','ვერა','ნიკოლაძის 8','09:00-18:00','15','41.70695','44.78766175'
'თბილისი',,'მიშველაძის 5','09:00-18:00','15','41.71047217','44.75390883'
'თბილისი',,'კოსტავას 75','09:00-18:00','15','41.72154001','44.77764638'
'თბილისი',,'აბანოთ უბნის დასაცყისი','09:00-18:00','15','41.68895772','44.81130425'
'თბილისი',,'აბანოთ უბანი 17 19','09:00-18:00','15','41.68888761','44.81157096'
'თბილისი',,'გლდანი პროკრედიტის წინ','09:00-18:00','15','41.79153471','44.81655182'
'თბილისი',,'გლდანი თიბისის წინ','09:00-18:00','15','41.79051281','44.81839182'
'თბილისი',,'გლდანი ფინკა ბანკის მიმდებარედ','09:00-18:00','15','41.79190267','44.81676908'
'თბილისი',,'გლდანი ლიბერთის წინ','09:00-18:00','15','41.79050881','44.81752278'
'თბილისი',,'დიღომი იაშვილის კლინიკასთან','09:00-18:00','15','41.77243991','44.77474155'
'თბილისი',,'დიღომი გაგუას კლინიკასთან','09:00-18:00','15','41.77311603','44.77615239'
'თბილისი',,'დიღომი რკინიგზის სავადმყოფოსთან','09:00-18:00','15','41.77551442','44.77474155'
'თბილისი',,'გლდანი ახალ მზერასთან','09:00-18:00','15','41.79207265','44.81453748'
'თბილისი',,'ჭავჭავაძის 41','09:00-18:00','15','41.71198991','44.75279362'
'თბილისი',,'ზ.ფალიაშვილის 38-36ა (გეგეშიძის ბაღთან)','09:00-18:00','15','41.70827059','44.76905317'
'თბილისი',,'ვაკის სასაფლაო','09:00-18:00','15','41.70892036','44.74005405'
'თბილისი',,'ვ.გორგასლის 39 ა','09:00-18:00','15','41.68224337','44.82373897'
